timestamp,employee_id,name,department,role,age,performance_score,job_satisfaction,promotion_status,attrition_risk,work_hours
2024-11-19 15:32:33,2550,Elizabeth Hampton,Engineering,Consultant,40,2.27,3.89,Promoted,Medium,36
2024-11-19 15:32:34,3833,Alyssa Rowe,Marketing,Executive,41,4.36,6.82,Not Promoted,Low,60
2024-11-19 15:32:35,6688,Ian Walker,Engineering,Developer,28,4.22,6.74,Promoted,Low,40
2024-11-19 15:32:36,6724,Lucas Mcdaniel,Sales,Executive,27,3.04,9.62,Promoted,Low,59
2024-11-19 15:32:37,4828,Jordan Anderson,Engineering,Analyst,36,3.58,2.14,Not Promoted,High,52
2024-11-19 15:32:38,6273,Paul Herrera,Sales,Executive,42,4.93,1.5,Not Promoted,High,43
2024-11-19 15:32:39,1141,Penny Peterson,Operations,Executive,58,4.65,8.47,Promoted,Medium,57
2024-11-20 11:17:49,4745,Mark Keller,Sales,Analyst,26,4.98,5.59,Not Promoted,Medium,54
2024-11-20 11:17:50,1495,Miranda Adams,Sales,Consultant,51,3.55,4.85,Promoted,Low,37
2024-11-20 11:17:51,8075,Robert Medina,Operations,Analyst,28,1.54,4.41,Promoted,High,56
2024-11-20 11:17:52,3203,Danielle Wheeler,Operations,Consultant,26,2.85,6.96,Not Promoted,Medium,32
2024-11-20 11:17:53,1316,Jacqueline Wilson,Engineering,Analyst,53,4.89,1.64,Not Promoted,High,33
2024-11-20 11:17:54,6855,Ricky Jenkins,Marketing,Developer,35,1.59,2.41,Not Promoted,High,56
2024-11-20 11:17:55,2756,April Cook,Operations,Executive,52,3.88,1.75,Not Promoted,High,58
2024-11-20 11:17:56,6873,James Hill,Sales,Developer,42,2.79,8.58,Promoted,Low,60
2024-11-20 11:17:57,7134,Jennifer Galloway,Marketing,Consultant,27,3.94,9.17,Promoted,High,56
2024-11-20 11:17:58,8948,Yvonne Brown,HR,Developer,58,4.35,4.2,Not Promoted,High,34
2024-11-20 11:17:59,9378,William Mendoza,Operations,Manager,56,3.03,8.88,Not Promoted,Low,47
2024-11-20 11:18:00,1035,Crystal Jacobson,Sales,Manager,46,4.27,9.18,Not Promoted,Low,46
2024-11-20 11:18:01,8769,Ian Hensley,Engineering,Developer,59,1.16,3.59,Not Promoted,High,51
2024-11-20 11:18:02,1011,John Graham,Engineering,Developer,50,4.21,6.41,Not Promoted,Low,47
2024-11-20 11:18:03,2577,Amy Graves,Operations,Executive,22,3.87,5.92,Not Promoted,Low,31
2024-11-20 11:18:04,5249,Diana Williams,Sales,Executive,51,3.17,3.31,Promoted,High,37
2024-11-20 11:18:05,2868,Dan Newman,Sales,Executive,46,1.65,5.7,Not Promoted,High,53
2024-11-20 11:18:06,1631,Colton Gilbert,Marketing,Manager,24,3.1,2.08,Promoted,High,48
2024-11-20 11:18:07,9707,Stephanie Coffey,Sales,Executive,57,4.29,3.57,Promoted,Medium,41
2024-11-20 11:18:08,9167,James Houston,Engineering,Consultant,56,1.92,6.02,Promoted,Low,31
2024-11-20 11:18:09,1881,Lisa Coleman,Marketing,Developer,32,3.74,6.31,Not Promoted,Low,52
2024-11-20 11:18:10,4720,Jeffrey Nash,Marketing,Consultant,25,1.78,6.36,Not Promoted,Medium,57
2024-11-20 11:18:11,2825,Justin Macdonald,Sales,Consultant,37,1.9,9.04,Not Promoted,Low,59
2024-11-20 11:18:12,2490,Mr. Derrick Taylor,Engineering,Manager,60,1.22,8.01,Promoted,Low,59
2024-11-20 11:18:13,8507,Karen Calhoun,Marketing,Analyst,51,2.47,4.33,Not Promoted,High,51
2024-11-20 11:18:14,3613,Ricky Stein,Engineering,Executive,30,1.69,8.13,Not Promoted,Low,52
2024-11-20 11:18:15,1459,Lindsey Woods,Marketing,Analyst,59,3.32,2.3,Promoted,High,40
2024-11-20 11:18:16,5793,Alexander Fitzpatrick,Operations,Analyst,56,3.86,5.29,Not Promoted,Low,54
2024-11-20 11:18:17,1588,Kristine Hernandez,Sales,Developer,31,2.79,1.87,Promoted,High,50
2024-11-20 11:18:18,4805,Victoria Lawson,Marketing,Executive,49,2.35,2.44,Not Promoted,High,53
2024-11-20 11:18:19,5378,Kurt Miller,Marketing,Manager,25,4.66,6.3,Promoted,Medium,40
2024-11-20 11:18:20,8182,Kimberly Gregory,HR,Analyst,30,4.07,6.91,Promoted,Medium,51
2024-11-20 11:18:21,6264,Paige Cook,Engineering,Executive,49,2.73,5.58,Promoted,Medium,49
2024-11-20 11:18:22,4028,Peggy Coleman,Marketing,Executive,37,4.99,3.63,Promoted,Medium,52
2024-11-20 11:18:23,2521,Thomas Fernandez,Operations,Executive,36,2.87,9.87,Not Promoted,Low,49
2024-11-20 11:18:24,7678,Richard Nelson,Engineering,Analyst,43,3.6,6.69,Not Promoted,High,33
2024-11-20 11:18:25,7298,Kevin Sanders,Sales,Consultant,54,3.86,1.06,Not Promoted,High,52
2024-11-20 11:18:26,2210,Austin Perez,HR,Analyst,60,4.83,4.81,Not Promoted,High,60
2024-11-20 11:18:27,1191,Latoya Schwartz,Operations,Consultant,53,2.35,8.83,Promoted,Medium,32
2024-11-20 11:18:28,3587,Janet Thomas PhD,Engineering,Consultant,28,4.73,1.27,Not Promoted,High,33
2024-11-20 11:18:29,7695,Mary Bryant,Sales,Analyst,26,3.05,3.19,Promoted,Low,60
2024-11-20 11:18:30,5387,Gerald Knight,HR,Manager,40,2.2,9.85,Promoted,High,37
2024-11-20 11:18:31,9466,Jonathan Gardner,HR,Consultant,33,3.03,7.87,Promoted,Low,30
2024-11-20 11:18:32,7682,Travis Sanchez,Operations,Executive,23,3.35,4.98,Not Promoted,Medium,57
2024-11-20 11:18:33,7742,Jennifer Henry,Sales,Developer,60,1.37,3.7,Promoted,Medium,37
2024-11-20 11:18:34,4015,Mr. Nicholas Delacruz MD,Marketing,Developer,53,4.94,3.97,Not Promoted,Low,51
2024-11-20 11:18:35,1142,Virginia Cooper,Operations,Analyst,22,3.29,4.68,Promoted,High,58
2024-11-20 11:18:36,7056,Kristen Roberts,Operations,Developer,44,2.82,2.68,Promoted,High,52
2024-11-20 11:18:37,8222,Chelsea Vang,Marketing,Manager,42,1.96,2.72,Promoted,High,41
2024-11-20 11:18:38,6947,Taylor Conrad,Operations,Executive,28,3.05,6.67,Not Promoted,Medium,52
2024-11-20 11:18:39,6056,Brian Burgess,Marketing,Consultant,56,3.01,6.78,Not Promoted,Medium,49
2024-11-20 11:18:40,3784,Michael Munoz,Marketing,Analyst,22,2.94,3.13,Promoted,Medium,50
2024-11-20 11:18:41,4420,Veronica Mullen,HR,Manager,44,1.49,4.13,Promoted,Low,38
2024-11-20 11:18:42,8651,Jeffrey Tran,Operations,Executive,50,1.15,3.48,Promoted,High,53
2024-11-20 11:18:43,1490,Mr. Kevin Buckley DDS,Marketing,Analyst,35,1.11,7.6,Promoted,Low,44
2024-11-20 11:18:44,7035,Anthony Odonnell,Engineering,Developer,23,3.3,8.33,Promoted,High,35
2024-11-20 11:18:45,2298,Isabella Rodriguez,Operations,Executive,26,1.32,6.53,Promoted,Medium,35
2024-11-20 11:18:46,9940,Jennifer Smith,Engineering,Analyst,23,4.77,1.53,Not Promoted,High,42
2024-11-20 11:18:47,3040,Anthony Mullen,Marketing,Executive,22,2.47,4.72,Not Promoted,Medium,43
2024-11-20 11:18:48,9712,Mrs. Gina Walls,Operations,Manager,55,4.46,4.54,Not Promoted,High,46
2024-11-20 11:18:49,2596,Cindy Brown,Sales,Manager,26,4.35,3.62,Not Promoted,High,54
2024-11-20 11:18:50,1895,Angela Kennedy,Operations,Developer,59,4.07,4.32,Promoted,Low,51
2024-11-20 11:18:51,6147,Ronald Flores,Marketing,Manager,59,3.66,6.26,Not Promoted,Medium,55
2024-11-20 11:18:52,3806,Jessica Mccoy,Sales,Consultant,41,3.31,7.62,Promoted,Medium,49
2024-11-20 11:18:53,7311,Suzanne Smith,Engineering,Executive,28,1.99,5.51,Promoted,Medium,35
2024-11-20 11:18:54,6856,Wesley Castillo,Sales,Analyst,31,1.14,6.34,Promoted,High,31
2024-11-20 11:18:55,1446,Carlos Solis,HR,Executive,59,3.46,4.92,Not Promoted,Medium,37
2024-11-20 11:18:56,7335,David Lyons,Engineering,Developer,40,4.46,4.54,Not Promoted,Low,56
2024-11-20 11:18:57,2155,Michelle Hubbard,Marketing,Developer,37,4.79,9.15,Not Promoted,Medium,53
2024-11-20 11:18:58,8879,Dana Clark,HR,Developer,51,2.3,8.65,Promoted,Medium,37
2024-11-20 11:18:59,2974,Pamela Perez,Engineering,Analyst,53,2.73,3.42,Not Promoted,High,39
2024-11-20 11:19:00,4627,Nicole Crosby,Engineering,Consultant,56,4.32,8.53,Promoted,Low,45
2024-11-20 11:19:01,5949,William Ward,Sales,Developer,48,1.03,8.6,Not Promoted,Medium,53
2024-11-20 11:19:02,6549,Tyrone Morales,Marketing,Executive,45,2.58,1.69,Not Promoted,High,39
2024-11-20 11:19:03,2602,Susan Harvey,Operations,Manager,52,1.58,2.26,Not Promoted,High,51
2024-11-20 11:19:04,7756,Dylan Moyer,Sales,Executive,25,2.16,2.29,Promoted,High,50
2024-11-20 11:19:05,8446,Hannah Dickson,Sales,Developer,35,4.96,9.1,Not Promoted,Low,58
2024-11-20 11:19:06,4466,David Holmes,Engineering,Analyst,48,2.02,1.7,Promoted,High,37
2024-11-20 11:19:07,9250,Kevin Trevino,Operations,Executive,24,4.37,4.61,Not Promoted,Low,30
2024-11-20 11:19:08,1005,Rebecca Atkins,Engineering,Analyst,32,4.33,5.3,Promoted,Medium,43
2024-11-20 11:19:09,3373,Betty Bailey,Marketing,Analyst,40,2.38,5.2,Promoted,High,34
2024-11-20 11:19:10,3301,Bailey Miles,Marketing,Consultant,54,1.53,8.78,Not Promoted,Medium,44
2024-11-20 11:19:11,4987,Donna Ortiz,Engineering,Analyst,44,4.33,5.77,Not Promoted,Medium,34
2024-11-20 11:19:12,8483,Peter Estes,HR,Manager,53,2.03,9.17,Not Promoted,Medium,42
2024-11-20 11:19:13,5982,Laura Duarte,Marketing,Manager,23,3.31,4.91,Not Promoted,High,48
2024-11-20 11:19:14,4522,Susan Johnston,Sales,Manager,59,4.4,3.32,Promoted,Low,55
2024-11-20 11:19:15,6939,Sarah Anderson,HR,Consultant,43,4.75,2.8,Promoted,High,52
2024-11-20 11:19:16,6628,John Vargas,Sales,Developer,43,2.04,1.44,Promoted,High,50
2024-11-20 11:19:17,6823,Patrick Orr,Operations,Consultant,54,3.99,4.25,Not Promoted,Medium,39
2024-11-20 11:19:18,7280,Andre Conrad,Engineering,Analyst,28,3.46,8.63,Promoted,Low,45
2024-11-20 11:19:19,6799,Curtis Woods,Marketing,Developer,42,3.35,4.49,Not Promoted,Low,44
2024-11-20 11:19:20,8405,Corey Cowan,Sales,Developer,22,2.4,1.06,Not Promoted,High,42
2024-11-20 11:19:21,7508,Andrea Cobb,Sales,Developer,39,1.61,3.46,Promoted,High,39
2024-11-20 11:19:22,3582,Julian Robinson,HR,Developer,57,1.48,6.88,Not Promoted,Medium,49
2024-11-20 11:19:23,4914,David Tucker,Sales,Developer,49,3.64,5.12,Not Promoted,Medium,59
2024-11-20 11:19:24,7227,Carol Mullins,Sales,Executive,35,3.91,5.06,Not Promoted,Medium,30
2024-11-20 11:19:25,9020,Frank Thomas Jr.,Sales,Manager,27,3.67,2.88,Not Promoted,High,52
2024-11-20 11:19:26,8119,Christine Hubbard,Engineering,Developer,30,3.27,9.94,Not Promoted,Low,59
2024-11-20 11:19:27,1899,Yolanda Lawrence,HR,Executive,57,2.83,2.99,Promoted,High,33
2024-11-20 11:19:28,1174,Erika Myers,Marketing,Analyst,30,4.41,2.86,Promoted,High,60
2024-11-20 11:19:29,1679,Monica Cline,Sales,Executive,60,1.99,3.07,Promoted,High,54
2024-11-20 11:19:30,2535,Luis Harris,Operations,Manager,32,3.4,9.26,Promoted,High,43
2024-11-20 11:19:31,6017,Susan Le,HR,Developer,22,1.21,9.45,Not Promoted,High,48
2024-11-20 11:19:32,3013,Derek Lloyd,Sales,Developer,49,2.32,2.14,Not Promoted,High,31
2024-11-20 11:19:33,4072,Samantha Smith,Operations,Consultant,28,1.39,2.56,Not Promoted,High,48
2024-11-20 11:19:34,5485,Michaela Bell,HR,Executive,26,1.99,8.94,Promoted,Low,43
2024-11-20 11:19:35,4255,Rhonda Williamson,Sales,Analyst,41,1.49,4.54,Not Promoted,High,52
2024-11-20 11:19:36,1871,Carol Hicks,HR,Consultant,45,3.33,4.81,Not Promoted,Medium,36
2024-11-20 11:19:37,6897,Peter Murphy,Engineering,Manager,42,3.11,9.74,Not Promoted,High,34
2024-11-20 11:19:38,2541,Joseph Chung,Sales,Developer,26,3.66,5.43,Promoted,High,47
2024-11-20 11:19:39,9375,Eric Robinson,Operations,Analyst,40,2.23,4.71,Promoted,Medium,37
2024-11-20 11:19:40,6914,Megan Moore,HR,Analyst,33,2.14,6.62,Not Promoted,High,38
2024-11-20 11:19:41,4598,Antonio Schwartz,Operations,Consultant,32,4.13,9.83,Not Promoted,Medium,57
2024-11-20 11:19:42,6618,Dylan Wilson,Engineering,Developer,45,3.26,7.31,Not Promoted,Low,47
2024-11-20 11:19:43,5517,Ryan Martinez,Engineering,Consultant,26,4.17,9.54,Promoted,Low,42
2024-11-20 11:19:44,7415,Rachael Boyle,Marketing,Developer,42,2.05,5.28,Not Promoted,Medium,54
2024-11-20 11:19:45,9723,Katrina Parks,HR,Executive,48,3.99,8.16,Promoted,Medium,57
2024-11-20 11:19:46,3122,Nancy Martin,Engineering,Consultant,27,4.13,9.1,Promoted,High,39
2024-11-20 11:19:47,7449,Nicholas Craig,HR,Executive,47,1.65,4.27,Not Promoted,High,58
2024-11-20 11:19:48,9181,Jacob Dodson,HR,Developer,31,4.23,9.3,Promoted,Low,57
2024-11-20 11:19:49,3055,Raymond Mccarthy,Engineering,Analyst,60,3.2,4.34,Promoted,High,54
2024-11-20 11:19:50,5545,Bradley Harris,Operations,Manager,52,1.92,4.54,Promoted,High,35
2024-11-20 11:19:51,3692,David Austin,HR,Analyst,60,3.53,5.19,Not Promoted,High,44
2024-11-20 11:19:52,4205,Holly Rose,Operations,Developer,39,1.5,4.45,Promoted,Medium,46
2024-11-20 11:19:53,3386,Sarah Holmes,Marketing,Consultant,43,2.17,8.75,Promoted,Low,37
2024-11-20 11:19:54,8408,Heidi Rowland,Marketing,Consultant,40,4.15,8.75,Not Promoted,High,35
2024-11-20 11:19:55,2761,Richard Montes,Sales,Consultant,32,3.61,2.27,Promoted,High,57
2024-11-20 11:19:56,7115,Elizabeth Gonzales,Sales,Executive,33,1.34,7.12,Promoted,High,46
2024-11-20 11:19:57,8364,Rebecca Young DDS,Operations,Manager,58,1.06,8.62,Promoted,Medium,37
2024-11-20 11:19:58,6030,Zachary Carr,Operations,Manager,45,1.16,7.67,Not Promoted,High,39
2024-11-20 11:19:59,2577,Henry Lynn,Marketing,Executive,25,4.66,4.91,Not Promoted,High,36
2024-11-20 11:20:00,7831,Andrea Kennedy,Marketing,Analyst,57,3.09,5.13,Not Promoted,High,58
2024-11-20 11:20:01,2486,Lori Brown,HR,Executive,55,2.33,3.54,Not Promoted,High,52
2024-11-20 11:20:02,4188,Brett Wright,Engineering,Analyst,41,4.73,5.72,Promoted,Low,30
2024-11-20 11:20:03,4573,Denise Stephens,HR,Consultant,55,2.0,4.08,Promoted,High,46
2024-11-20 11:20:04,7968,Ashley Bennett,Engineering,Executive,31,3.0,9.24,Not Promoted,High,39
2024-11-20 11:20:05,4278,Barbara Richardson,Engineering,Analyst,58,3.52,4.02,Not Promoted,Medium,55
2024-11-20 11:20:06,5889,Patricia Lee,Sales,Consultant,22,3.58,2.19,Promoted,High,47
2024-11-20 11:20:07,4260,Mrs. Heidi Morris,Sales,Analyst,55,2.27,7.47,Promoted,High,39
2024-11-20 11:20:08,7561,Johnny Collins,HR,Developer,55,2.26,5.43,Not Promoted,Low,49
2024-11-20 11:20:10,9831,Sarah Gutierrez,HR,Developer,49,1.76,4.0,Promoted,High,57
2024-11-20 11:20:11,3141,Amanda Griffin,Sales,Executive,48,1.47,7.55,Promoted,Medium,46
2024-11-20 11:20:12,6030,Brian Meyer,Sales,Developer,40,4.6,5.02,Promoted,Medium,37
2024-11-20 11:20:13,3335,Laura Davis,HR,Executive,56,2.43,7.07,Not Promoted,Low,47
2024-11-20 11:20:14,1027,Dr. Lori Castro DDS,Sales,Analyst,25,2.78,5.61,Promoted,Low,55
2024-11-20 11:20:15,3064,April Lewis,Marketing,Executive,53,2.42,1.69,Promoted,High,30
2024-11-20 11:20:16,4389,Traci Dodson,Engineering,Manager,43,1.53,4.26,Not Promoted,Low,33
2024-11-20 11:20:17,5087,Karen Wilson,HR,Developer,49,1.45,1.59,Promoted,High,48
2024-11-20 11:20:18,6630,Austin Pierce,HR,Manager,56,3.36,1.53,Promoted,High,34
2024-11-20 11:20:19,3420,Rebecca Armstrong,Engineering,Analyst,26,3.97,8.47,Not Promoted,Low,49
2024-11-20 11:20:20,7287,Seth Burgess,Sales,Developer,40,2.78,9.24,Not Promoted,Low,56
2024-11-20 11:20:21,2697,Jimmy Smith,Marketing,Manager,39,4.86,3.65,Promoted,Medium,31
2024-11-20 11:20:22,1616,Stephanie Ruiz,Operations,Developer,53,3.75,1.4,Promoted,High,51
2024-11-20 11:20:23,1319,Robin Allen,Sales,Analyst,58,2.9,9.65,Not Promoted,Medium,42
2024-11-20 11:20:24,1399,Cynthia Johnson,Operations,Executive,22,1.34,5.8,Not Promoted,High,48
2024-11-20 11:20:25,8869,Jessica Bryan,Operations,Developer,60,4.3,6.43,Promoted,Low,33
2024-11-20 11:20:26,5440,Jessica Williams,Engineering,Developer,29,1.72,2.35,Not Promoted,High,52
2024-11-20 11:20:27,5206,Kayla Sanchez,Marketing,Manager,27,3.17,6.61,Promoted,Low,44
2024-11-20 11:20:28,7488,John Gonzalez,Engineering,Consultant,59,2.23,2.76,Not Promoted,High,31
2024-11-20 11:20:29,1232,Mr. Zachary Kemp,Sales,Executive,31,1.67,8.77,Not Promoted,Medium,50
2024-11-20 11:20:30,5211,Kristen Smith,Marketing,Manager,58,4.72,6.94,Promoted,Medium,52
2024-11-20 11:20:31,5003,Kenneth Larsen,Operations,Analyst,30,1.59,2.35,Not Promoted,High,37
2024-11-20 11:20:32,3055,Cindy Owens,HR,Manager,33,3.47,1.25,Promoted,High,49
2024-11-20 11:20:33,4340,Kevin Nunez,Engineering,Executive,48,1.51,1.62,Not Promoted,High,55
2024-11-20 11:20:34,7079,Tyler Nichols,Marketing,Analyst,30,4.83,6.18,Promoted,Medium,53
2024-11-20 11:20:35,4247,Lori Lee,Engineering,Analyst,37,1.81,3.77,Promoted,Low,53
2024-11-20 11:20:36,4523,Jack Davies,Marketing,Executive,47,4.06,6.19,Not Promoted,Medium,33
2024-11-20 11:20:37,9614,James Daniel,Engineering,Manager,28,1.53,1.16,Promoted,High,39
2024-11-20 11:20:38,1850,Alex Berger,Operations,Executive,58,4.69,3.89,Not Promoted,High,50
2024-11-20 11:20:39,4767,Adrian Anderson,Sales,Developer,32,4.02,8.99,Not Promoted,Low,42
2024-11-20 11:20:40,1923,Jonathan Hamilton,Engineering,Developer,30,2.16,9.13,Promoted,Medium,30
2024-11-20 11:20:41,9438,Jason Snyder,Marketing,Manager,35,3.8,7.23,Not Promoted,Low,46
2024-11-20 11:20:42,5195,Karen Patterson,Sales,Manager,38,2.36,4.48,Not Promoted,High,36
2024-11-20 11:20:43,3736,Melissa Macdonald,Marketing,Analyst,60,2.43,2.8,Not Promoted,High,48
2024-11-20 11:20:44,3474,Michael Carpenter,Operations,Consultant,50,4.37,5.84,Not Promoted,Low,56
2024-11-20 11:20:45,7460,Mr. Joseph Lynch,Marketing,Executive,25,3.65,7.02,Promoted,Low,51
2024-11-20 11:20:46,7547,Amy Petty,Sales,Executive,49,2.0,7.05,Not Promoted,High,59
2024-11-20 11:20:47,8973,Jason Durham,HR,Manager,42,4.85,2.78,Promoted,High,48
2024-11-20 11:20:48,8456,Robert Robinson,Marketing,Analyst,52,3.88,9.09,Not Promoted,Medium,43
2024-11-20 11:20:49,4921,Amber Foster,Marketing,Manager,41,3.08,8.85,Promoted,Low,31
2024-11-20 11:20:50,2585,Janice Strong,Sales,Manager,44,1.48,2.84,Promoted,High,32
2024-11-20 11:20:51,5367,Sharon Carter,Operations,Developer,57,1.69,6.96,Promoted,Medium,50
2024-11-20 11:20:52,7403,Amanda Hardin,Marketing,Analyst,26,4.71,4.97,Promoted,High,41
2024-11-20 11:20:53,4002,Zachary Brown,Engineering,Executive,27,2.96,1.23,Promoted,High,43
2024-11-20 11:20:54,6142,Holly Middleton,Sales,Consultant,41,4.36,1.72,Promoted,High,53
2024-11-20 11:20:55,1415,Christina Ortiz,Engineering,Manager,42,2.77,8.79,Not Promoted,Low,57
2024-11-20 11:20:56,2255,Kayla Lowe,Marketing,Manager,22,1.41,1.08,Promoted,High,56
2024-11-20 11:20:57,8416,Meredith Mueller,HR,Consultant,43,3.03,2.1,Not Promoted,High,38
2024-11-20 11:20:58,7727,Jeffrey Nguyen,Marketing,Developer,27,1.21,2.43,Promoted,High,46
2024-11-20 11:20:59,7290,Courtney Duffy,Sales,Manager,23,1.26,1.23,Promoted,High,43
2024-11-20 11:21:00,4191,Lori Shea,Marketing,Analyst,29,4.59,7.24,Not Promoted,Medium,46
2024-11-20 11:21:01,7282,Tyler Howard,Sales,Developer,51,2.54,9.15,Not Promoted,Medium,43
2024-11-20 11:21:02,8416,Robert Hunter,Operations,Developer,42,4.6,7.63,Promoted,High,43
2024-11-20 11:21:03,1995,Harold Mcintosh,HR,Manager,59,2.3,5.0,Not Promoted,Low,52
2024-11-20 11:21:04,8988,Courtney Cantrell,Engineering,Manager,37,1.66,2.66,Not Promoted,High,33
2024-11-20 11:21:05,7401,Laurie Cook,Sales,Consultant,58,2.47,4.73,Promoted,High,59
2024-11-20 11:21:06,8719,Tiffany Gonzalez,Operations,Manager,30,1.05,1.95,Promoted,High,55
2024-11-20 11:21:07,7210,Kevin Perez,Engineering,Developer,32,4.67,5.05,Promoted,High,47
2024-11-20 11:21:08,7111,Christopher Massey,HR,Analyst,27,3.5,7.26,Promoted,High,40
2024-11-20 11:21:09,8291,Raymond Franklin,Operations,Executive,58,4.25,2.42,Not Promoted,High,52
2024-11-20 11:21:10,2852,Brian Potts,Sales,Consultant,49,3.45,4.11,Promoted,High,48
2024-11-20 11:21:11,6700,Jamie Golden,Engineering,Executive,48,4.0,7.35,Not Promoted,Medium,37
2024-11-20 11:21:12,2514,Jennifer Hernandez,Marketing,Analyst,39,3.14,4.12,Not Promoted,High,59
2024-11-20 11:21:13,9927,Amber Collins,Engineering,Analyst,54,4.6,5.72,Not Promoted,Medium,41
2024-11-20 11:21:14,6988,Briana Green,Marketing,Manager,39,4.77,8.02,Not Promoted,Low,49
2024-11-20 11:21:15,1998,Nathan Martinez,HR,Analyst,43,2.71,9.86,Not Promoted,Low,30
2024-11-20 11:21:16,8152,Dustin Hodges,Sales,Executive,37,1.28,8.08,Not Promoted,High,57
2024-11-20 11:21:17,2907,Kevin Crawford,HR,Consultant,29,4.82,9.58,Not Promoted,High,55
2024-11-20 11:21:18,2337,James Alexander,Engineering,Manager,56,4.98,8.91,Promoted,Low,60
2024-11-20 11:21:19,9762,Shawn Tucker,Sales,Manager,33,3.83,6.92,Promoted,Low,51
2024-11-20 11:21:20,6966,Hannah Jenkins,HR,Analyst,41,2.24,7.71,Not Promoted,Medium,56
2024-11-20 11:21:21,1270,Nicole Moreno,Sales,Consultant,26,3.9,2.67,Promoted,High,40
2024-11-20 11:21:22,2195,Vincent Dixon,HR,Manager,53,1.2,8.67,Not Promoted,Medium,53
2024-11-20 11:21:23,3106,Lisa Singh,Engineering,Manager,35,4.24,2.18,Not Promoted,High,59
2024-11-20 11:21:24,5105,Kimberly Johnson,Operations,Developer,51,4.13,8.7,Promoted,High,48
2024-11-20 11:21:25,8026,Bill Bartlett,HR,Manager,39,1.6,9.82,Not Promoted,Medium,39
2024-11-20 11:21:26,6765,James Allison,Marketing,Consultant,57,1.85,6.29,Promoted,Medium,48
2024-11-20 11:21:27,8332,Sandra Dorsey,Engineering,Consultant,55,3.86,5.41,Not Promoted,High,59
2024-11-20 11:21:28,3239,Gloria Nelson DVM,HR,Manager,55,4.2,3.32,Not Promoted,Low,40
2024-11-20 11:21:29,9834,Lisa Green,Sales,Consultant,22,2.83,2.5,Not Promoted,High,37
2024-11-20 11:21:30,2692,Justin Mullins,Engineering,Consultant,44,1.99,9.46,Not Promoted,Low,40
2024-11-20 11:21:31,4744,Richard Morris,Operations,Manager,29,2.35,1.0,Promoted,High,49
2024-11-20 11:21:32,7639,Jennifer Cardenas,Sales,Analyst,56,1.06,9.52,Promoted,Low,37
2024-11-20 11:21:33,7168,Joshua Colon,Sales,Consultant,55,2.01,3.47,Not Promoted,High,41
2024-11-20 11:21:34,7158,Carol Jones,Operations,Executive,40,1.31,4.43,Promoted,Low,52
2024-11-20 11:21:35,1104,Sharon Matthews,Sales,Manager,36,2.62,3.67,Promoted,Medium,34
2024-11-20 11:21:37,6334,Eugene Gibson,Operations,Executive,29,4.16,2.19,Not Promoted,High,51
2024-11-20 11:21:38,2022,Valerie Rogers,Sales,Analyst,51,1.93,3.28,Not Promoted,High,41
2024-11-20 11:21:39,2960,Jesus Martin,Operations,Executive,39,4.76,4.43,Promoted,Low,55
2024-11-20 11:21:40,1793,Diana Thompson,Marketing,Consultant,50,3.52,3.61,Promoted,Low,37
2024-11-20 11:21:41,1341,Charles Taylor,HR,Analyst,35,1.48,3.01,Not Promoted,High,44
2024-11-20 11:21:42,3340,Andrea Parker,Sales,Manager,60,1.99,2.21,Not Promoted,High,32
2024-11-20 11:21:43,9489,Taylor Porter,Marketing,Analyst,42,3.83,3.24,Not Promoted,High,40
2024-11-20 11:21:44,7417,Lori Ruiz,HR,Manager,41,2.09,9.82,Not Promoted,Medium,51
2024-11-20 11:21:45,8262,Travis Miles,Engineering,Executive,54,2.25,6.64,Not Promoted,Low,48
2024-11-20 11:21:46,2955,Emily Marshall,HR,Analyst,37,4.34,7.55,Not Promoted,Medium,38
2024-11-20 11:21:47,1611,Brenda Archer,HR,Analyst,41,2.54,3.08,Not Promoted,High,41
2024-11-20 11:21:48,7367,Rachel Pierce,Engineering,Manager,53,1.96,4.18,Promoted,Medium,48
